id_lealtad,fecha_registro,fecha_nacimiento,edad,id_sexo,id_medio,segmento_edad,codigo_postal
480873,19/01/2020,09/01/2001,20,M,EMAIL,MENORES DE 21,
480879,14/01/2020,24/02/1992,29,M,OTRO,ENTRE 21 Y 30,
480884,27/01/2020,06/07/1991,30,M,OTRO,ENTRE 21 Y 30,
480939,29/02/2020,26/09/1993,28,M,EMAIL,ENTRE 21 Y 30,
480945,09/01/2020,04/07/1996,25,H,EMAIL,ENTRE 21 Y 30,
480986,02/03/2020,16/01/1986,35,H,OTRO,ENTRE 31 Y 40,
481050,24/02/2020,09/08/1999,22,M,AMI,ENTRE 21 Y 30,
481085,28/02/2020,25/06/1992,29,M,EMAIL,ENTRE 21 Y 30,
481088,15/02/2020,13/04/2002,19,H,EMAIL,MENORES DE 21,
481092,22/01/2020,08/07/1999,22,H,EMAIL,ENTRE 21 Y 30,
481098,05/01/2020,29/08/1980,41,M,OTRO,ENTRE 41 Y 50,
481107,15/02/2020,14/10/1991,30,H,FBIG,ENTRE 21 Y 30,
481131,24/02/2020,20/05/1973,48,H,OTRO,ENTRE 41 Y 50,
481138,21/02/2020,15/04/1989,32,M,OTRO,ENTRE 31 Y 40,
481145,22/03/2020,28/05/1979,42,H,OTRO,ENTRE 41 Y 50,
481159,07/01/2020,13/03/1991,30,M,OTRO,ENTRE 21 Y 30,
481176,14/01/2020,05/02/1986,35,H,OTRO,ENTRE 31 Y 40,
481242,09/01/2020,18/07/1999,22,H,FBIG,ENTRE 21 Y 30,
481245,02/03/2020,25/05/1994,27,H,OTRO,ENTRE 21 Y 30,
481284,30/01/2020,06/03/1953,68,H,OTRO,MAYORES DE 50,
481299,10/01/2020,26/08/1987,34,M,REV,ENTRE 31 Y 40,
481334,13/01/2020,10/11/1973,48,M,OTRO,ENTRE 41 Y 50,
481348,16/02/2020,31/10/1986,35,H,WS,ENTRE 31 Y 40,
481364,14/01/2020,04/12/1944,77,H,OTRO,MAYORES DE 50,
481369,10/02/2020,06/06/1999,22,M,OTRO,ENTRE 21 Y 30,
481390,29/01/2020,07/07/1985,36,H,WS,ENTRE 31 Y 40,
481396,01/03/2020,20/08/2002,19,H,OTRO,MENORES DE 21,
481461,03/03/2020,17/12/1968,53,H,FBIG,MAYORES DE 50,
481465,29/02/2020,19/02/1974,47,M,OTRO,ENTRE 41 Y 50,
481492,21/02/2020,08/02/1996,25,H,WS,ENTRE 21 Y 30,
481500,10/03/2020,04/07/1992,29,H,OTRO,ENTRE 21 Y 30,
481507,06/02/2020,14/11/1996,25,M,OTRO,ENTRE 21 Y 30,
481570,26/02/2020,01/06/2000,21,H,REV,ENTRE 21 Y 30,
481584,20/01/2020,16/02/1990,31,H,EMAIL,ENTRE 31 Y 40,
481586,09/01/2020,09/05/1992,29,M,OTRO,ENTRE 21 Y 30,
481618,01/03/2020,15/08/1982,39,H,OTRO,ENTRE 31 Y 40,
481626,23/03/2020,25/02/1990,31,H,OTRO,ENTRE 31 Y 40,
481659,08/01/2020,20/07/1993,28,M,WS,ENTRE 21 Y 30,
481661,27/02/2020,21/02/2001,20,H,AMI,MENORES DE 21,
481670,08/01/2020,18/03/1990,31,H,FBIG,ENTRE 31 Y 40,
481683,22/02/2020,31/05/1980,41,M,EMAIL,ENTRE 41 Y 50,
481704,22/02/2020,11/03/1943,78,H,OTRO,MAYORES DE 50,
481759,15/01/2020,07/12/2005,16,M,FBIG,MENORES DE 21,
481764,12/01/2020,24/09/1998,23,H,FBIG,ENTRE 21 Y 30,
481775,06/02/2020,20/06/1985,36,H,EMAIL,ENTRE 31 Y 40,
481780,15/01/2020,02/04/1990,31,H,OTRO,ENTRE 31 Y 40,
481792,15/02/2020,13/05/1994,27,H,OTRO,ENTRE 21 Y 30,
481805,08/01/2020,18/03/1964,57,M,WS,MAYORES DE 50,
481821,17/02/2020,04/01/2006,15,H,WS,MENORES DE 21,
481832,13/01/2020,30/11/1995,26,H,WS,ENTRE 21 Y 30,
481833,24/01/2020,25/10/1999,22,H,OTRO,ENTRE 21 Y 30,
481843,15/01/2020,07/06/1984,37,H,FBIG,ENTRE 31 Y 40,
481850,23/02/2020,29/12/1986,35,M,WS,ENTRE 31 Y 40,
481896,13/01/2020,16/09/1983,38,H,WS,ENTRE 31 Y 40,
481912,02/02/2020,05/09/1988,33,H,WS,ENTRE 31 Y 40,
481993,16/02/2020,28/07/1996,25,M,EMAIL,ENTRE 21 Y 30,
482010,11/01/2020,14/07/1982,39,H,FBIG,ENTRE 31 Y 40,
482065,15/02/2020,01/03/1987,34,M,OTRO,ENTRE 31 Y 40,
482106,15/01/2020,14/02/1963,58,M,OTRO,MAYORES DE 50,
482124,15/02/2020,11/06/1989,32,H,WS,ENTRE 31 Y 40,
482149,16/01/2020,13/11/1977,44,H,WS,ENTRE 41 Y 50,
482159,02/03/2020,13/03/1984,37,M,OTRO,ENTRE 31 Y 40,
482164,01/02/2020,02/04/1995,26,H,OTRO,ENTRE 21 Y 30,
482168,05/01/2020,20/11/1999,22,H,FBIG,ENTRE 21 Y 30,
482189,08/01/2020,09/12/1977,44,H,OTRO,ENTRE 41 Y 50,
482220,04/02/2020,31/08/1972,49,H,FBIG,ENTRE 41 Y 50,
482271,07/01/2020,04/05/1973,48,H,WS,ENTRE 41 Y 50,
482281,14/01/2020,28/07/1988,33,H,OTRO,ENTRE 31 Y 40,
482424,13/01/2020,07/09/1981,40,M,FBIG,ENTRE 31 Y 40,
482458,10/01/2020,10/01/1976,45,H,OTRO,ENTRE 41 Y 50,
482483,26/03/2020,28/09/1993,28,M,WS,ENTRE 21 Y 30,
482489,13/01/2020,02/11/1998,23,H,OTRO,ENTRE 21 Y 30,
482494,12/01/2020,27/05/1943,78,H,WS,MAYORES DE 50,
482503,03/03/2020,12/05/1940,81,H,OTRO,MAYORES DE 50,
482514,20/01/2020,30/10/1975,46,H,WS,ENTRE 41 Y 50,
482543,26/01/2020,06/03/1994,27,M,OTRO,ENTRE 21 Y 30,
482608,02/03/2020,08/02/1993,28,H,OTRO,ENTRE 21 Y 30,
482670,29/02/2020,08/03/1994,27,H,OTRO,ENTRE 21 Y 30,
482675,15/01/2020,07/05/1988,33,M,OTRO,ENTRE 31 Y 40,
482677,22/02/2020,05/02/1993,28,M,WS,ENTRE 21 Y 30,
482695,28/02/2020,28/09/2000,21,H,OTRO,ENTRE 21 Y 30,
482707,23/02/2020,10/02/1982,39,H,OTRO,ENTRE 31 Y 40,
482710,08/01/2020,09/09/1989,32,M,WS,ENTRE 31 Y 40,
482781,22/01/2020,21/09/2002,19,M,WS,MENORES DE 21,
482786,16/02/2020,21/09/1997,24,H,OTRO,ENTRE 21 Y 30,
482788,15/01/2020,16/09/1953,68,H,OTRO,MAYORES DE 50,
482876,12/01/2020,23/01/1997,24,M,WS,ENTRE 21 Y 30,
482882,14/03/2020,11/09/2002,19,H,FBIG,MENORES DE 21,
482961,02/03/2020,09/03/1996,25,H,OTRO,ENTRE 21 Y 30,
482970,24/02/2020,23/06/1976,45,M,OTRO,ENTRE 41 Y 50,
483112,20/02/2020,23/09/1966,55,H,EMAIL,MAYORES DE 50,
483132,09/03/2020,13/12/1991,30,H,FBIG,ENTRE 21 Y 30,
483147,05/01/2020,12/08/1954,67,H,OTRO,MAYORES DE 50,
483173,15/01/2020,08/02/2003,18,H,WS,MENORES DE 21,
483193,10/01/2020,15/06/1985,36,H,OTRO,ENTRE 31 Y 40,
483212,11/01/2020,22/02/1996,25,M,OTRO,ENTRE 21 Y 30,
483221,15/01/2020,10/03/1995,26,N,OTRO,ENTRE 21 Y 30,
483245,16/02/2020,28/08/1948,73,H,OTRO,MAYORES DE 50,
483252,14/01/2020,26/02/1982,39,H,WS,ENTRE 31 Y 40,
483257,06/01/2020,25/09/1962,59,H,EMAIL,MAYORES DE 50,
483304,05/01/2020,28/07/1989,32,H,OTRO,ENTRE 31 Y 40,
483336,07/01/2020,08/03/1975,46,H,FBIG,ENTRE 41 Y 50,
483347,25/02/2020,06/07/1976,45,H,FBIG,ENTRE 41 Y 50,
483355,17/02/2020,12/01/1987,34,M,EMAIL,ENTRE 31 Y 40,
483386,15/01/2020,02/12/1983,38,H,EMAIL,ENTRE 31 Y 40,
483391,03/03/2020,27/10/1989,32,H,AMI,ENTRE 31 Y 40,
483430,14/02/2020,17/04/1985,36,H,AMI,ENTRE 31 Y 40,
483452,19/02/2020,11/03/1996,25,H,OTRO,ENTRE 21 Y 30,
483467,16/02/2020,25/03/1988,33,M,OTRO,ENTRE 31 Y 40,
483477,15/01/2020,05/08/1989,32,H,OTRO,ENTRE 31 Y 40,
483479,06/01/2020,29/05/1981,40,H,WS,ENTRE 31 Y 40,
483518,02/03/2020,01/07/1985,36,M,WS,ENTRE 31 Y 40,
483522,16/02/2020,10/01/1987,34,H,FBIG,ENTRE 31 Y 40,
483568,02/03/2020,21/09/1990,31,H,WS,ENTRE 31 Y 40,
483586,25/03/2020,04/10/1991,30,H,OTRO,ENTRE 21 Y 30,
483598,20/03/2020,05/07/1997,24,H,WS,ENTRE 21 Y 30,
483629,25/01/2020,05/03/1996,25,M,EMAIL,ENTRE 21 Y 30,
483633,27/02/2020,07/05/1994,27,H,OTRO,ENTRE 21 Y 30,
483652,14/02/2020,10/11/1993,28,M,FBIG,ENTRE 21 Y 30,
483654,26/01/2020,03/09/2000,21,H,WS,ENTRE 21 Y 30,
483737,25/02/2020,01/05/1980,41,H,FBIG,ENTRE 41 Y 50,
483772,06/01/2020,13/08/1989,32,H,FBIG,ENTRE 31 Y 40,
483777,20/01/2020,31/10/1985,36,M,OTRO,ENTRE 31 Y 40,
483799,10/02/2020,30/05/1984,37,H,OTRO,ENTRE 31 Y 40,
483835,10/03/2020,21/08/1977,44,H,FBIG,ENTRE 41 Y 50,
483852,08/01/2020,19/01/1996,25,M,OTRO,ENTRE 21 Y 30,
483854,26/02/2020,24/01/1988,33,H,FBIG,ENTRE 31 Y 40,
483868,17/02/2020,22/10/1993,28,H,OTRO,ENTRE 21 Y 30,
483910,23/02/2020,05/05/1945,76,H,EMAIL,MAYORES DE 50,
483966,19/01/2020,06/02/1968,53,H,OTRO,MAYORES DE 50,
484013,02/02/2020,31/08/1974,47,M,OTRO,ENTRE 41 Y 50,
484052,20/02/2020,25/04/1990,31,H,FBIG,ENTRE 31 Y 40,
484075,08/02/2020,25/10/1991,30,H,WS,ENTRE 21 Y 30,
484078,05/01/2020,14/09/1983,38,H,OTRO,ENTRE 31 Y 40,
484092,10/01/2020,18/07/1985,36,H,EMAIL,ENTRE 31 Y 40,
484107,10/02/2020,04/07/1996,25,M,OTRO,ENTRE 21 Y 30,
484121,12/03/2020,21/03/1997,24,H,WS,ENTRE 21 Y 30,
484157,18/03/2020,14/08/1980,41,M,OTRO,ENTRE 41 Y 50,
484161,11/01/2020,22/05/1994,27,H,WS,ENTRE 21 Y 30,
484191,27/02/2020,04/12/1994,27,M,OTRO,ENTRE 21 Y 30,
484200,20/01/2020,14/04/1990,31,H,OTRO,ENTRE 31 Y 40,
484201,09/01/2020,29/03/1973,48,M,OTRO,ENTRE 41 Y 50,
484271,12/01/2020,20/03/2000,21,H,OTRO,ENTRE 21 Y 30,
484292,19/02/2020,31/07/1982,39,H,WS,ENTRE 31 Y 40,
484296,12/02/2020,07/07/2000,21,M,OTRO,ENTRE 21 Y 30,
484312,14/01/2020,03/10/1975,46,M,EMAIL,ENTRE 41 Y 50,
484321,09/02/2020,09/01/1994,27,H,OTRO,ENTRE 21 Y 30,
484322,09/01/2020,07/05/1997,24,M,OTRO,ENTRE 21 Y 30,
484352,19/03/2020,07/10/1996,25,H,OTRO,ENTRE 21 Y 30,
484379,11/01/2020,10/02/1987,34,M,FBIG,ENTRE 31 Y 40,
484416,15/01/2020,19/03/1988,33,H,REV,ENTRE 31 Y 40,
484457,09/01/2020,13/11/1973,48,M,WS,ENTRE 41 Y 50,
484461,18/02/2020,25/10/1973,48,H,OTRO,ENTRE 41 Y 50,
484463,27/02/2020,17/07/1990,31,H,OTRO,ENTRE 31 Y 40,
484621,10/01/2020,07/04/2002,19,M,WS,MENORES DE 21,
484623,25/03/2020,17/10/1972,49,H,FBIG,ENTRE 41 Y 50,
484668,21/02/2020,12/06/1992,29,H,OTRO,ENTRE 21 Y 30,
484760,24/02/2020,21/08/1992,29,H,FBIG,ENTRE 21 Y 30,
484762,12/01/2020,16/10/1973,48,H,FBIG,ENTRE 41 Y 50,
484766,11/03/2020,07/06/1999,22,H,OTRO,ENTRE 21 Y 30,
484779,24/02/2020,02/07/1989,32,H,OTRO,ENTRE 31 Y 40,
484798,11/01/2020,27/07/1983,38,H,WS,ENTRE 31 Y 40,
484811,15/03/2020,15/02/1988,33,H,OTRO,ENTRE 31 Y 40,
484823,03/03/2020,04/08/1990,31,H,OTRO,ENTRE 31 Y 40,
484848,08/01/2020,03/12/1988,33,M,OTRO,ENTRE 31 Y 40,
484866,15/02/2020,07/09/1987,34,M,WS,ENTRE 31 Y 40,
484938,09/01/2020,29/06/1976,45,M,OTRO,ENTRE 41 Y 50,
484962,29/02/2020,10/07/1946,75,H,OTRO,MAYORES DE 50,
485003,02/02/2020,01/08/1981,40,M,OTRO,ENTRE 31 Y 40,
485029,28/01/2020,11/03/1978,43,M,OTRO,ENTRE 41 Y 50,
485093,12/01/2020,25/05/1995,26,H,EMAIL,ENTRE 21 Y 30,
485098,03/03/2020,06/06/1977,44,M,EMAIL,ENTRE 41 Y 50,
485110,16/02/2020,05/03/1943,78,H,AMI,MAYORES DE 50,
485118,05/01/2020,25/01/1984,37,H,FBIG,ENTRE 31 Y 40,
485127,15/02/2020,26/09/1976,45,H,EMAIL,ENTRE 41 Y 50,
485138,17/02/2020,02/01/1997,24,H,OTRO,ENTRE 21 Y 30,
485160,22/02/2020,16/05/1997,24,H,EMAIL,ENTRE 21 Y 30,
485161,15/01/2020,10/08/1991,30,H,OTRO,ENTRE 21 Y 30,
485181,09/01/2020,21/07/1982,39,H,FBIG,ENTRE 31 Y 40,
485252,06/01/2020,15/06/1993,28,H,OTRO,ENTRE 21 Y 30,
485253,25/01/2020,05/09/1999,22,H,AMI,ENTRE 21 Y 30,
485296,28/01/2020,28/03/1998,23,M,AMI,ENTRE 21 Y 30,
485309,16/03/2020,04/02/1944,77,H,AMI,MAYORES DE 50,
485340,01/02/2020,15/12/1999,22,M,OTRO,ENTRE 21 Y 30,
485352,16/02/2020,19/01/2000,21,M,FBIG,ENTRE 21 Y 30,
485367,01/02/2020,13/05/1971,50,M,WS,ENTRE 41 Y 50,
485392,04/02/2020,21/11/1982,39,H,OTRO,ENTRE 31 Y 40,
485433,28/02/2020,03/09/1963,58,H,FBIG,MAYORES DE 50,
485457,17/02/2020,09/11/1995,26,M,OTRO,ENTRE 21 Y 30,
485506,02/02/2020,11/01/1987,34,H,REV,ENTRE 31 Y 40,
485526,16/02/2020,27/05/1993,28,H,EMAIL,ENTRE 21 Y 30,
485562,31/01/2020,20/04/1976,45,N,WS,ENTRE 41 Y 50,
485577,14/01/2020,21/01/1973,48,M,OTRO,ENTRE 41 Y 50,
485625,13/01/2020,24/01/1996,25,M,FBIG,ENTRE 21 Y 30,
485668,16/02/2020,05/02/1992,29,H,OTRO,ENTRE 21 Y 30,
485679,24/02/2020,27/05/2004,17,M,OTRO,MENORES DE 21,
485691,23/02/2020,04/01/1997,24,H,OTRO,ENTRE 21 Y 30,
485694,20/02/2020,24/04/1990,31,M,FBIG,ENTRE 31 Y 40,
485700,17/02/2020,04/10/1976,45,H,AMI,ENTRE 41 Y 50,
485741,06/03/2020,27/03/1983,38,M,OTRO,ENTRE 31 Y 40,
485810,10/02/2020,10/03/1973,48,M,OTRO,ENTRE 41 Y 50,
485835,15/02/2020,26/03/1985,36,H,OTRO,ENTRE 31 Y 40,
485840,14/01/2020,31/07/1974,47,M,FBIG,ENTRE 41 Y 50,
485886,27/02/2020,22/01/1974,47,M,OTRO,ENTRE 41 Y 50,
485903,17/01/2020,11/09/1996,25,M,FBIG,ENTRE 21 Y 30,
485917,20/02/2020,08/01/1998,23,H,OTRO,ENTRE 21 Y 30,
485944,17/02/2020,13/07/1968,53,H,WS,MAYORES DE 50,
485954,26/01/2020,29/01/1984,37,H,EMAIL,ENTRE 31 Y 40,
485978,24/02/2020,13/04/1983,38,M,EMAIL,ENTRE 31 Y 40,
486001,28/02/2020,12/12/1945,76,M,OTRO,MAYORES DE 50,
486048,23/01/2020,10/04/1981,40,M,OTRO,ENTRE 31 Y 40,
486084,16/02/2020,29/12/2002,19,H,EMAIL,MENORES DE 21,
486166,22/01/2020,03/10/1990,31,H,FBIG,ENTRE 31 Y 40,
486169,20/02/2020,25/12/1976,45,H,OTRO,ENTRE 41 Y 50,
486172,27/02/2020,20/07/1941,80,M,REV,MAYORES DE 50,
486173,26/02/2020,16/12/1974,47,H,FBIG,ENTRE 41 Y 50,
486182,26/01/2020,06/04/1971,50,H,OTRO,ENTRE 41 Y 50,
486186,12/01/2020,09/01/1987,34,H,OTRO,ENTRE 31 Y 40,
486199,16/02/2020,05/12/1991,30,H,OTRO,ENTRE 21 Y 30,
486207,08/01/2020,17/12/2004,17,H,FBIG,MENORES DE 21,
486213,21/02/2020,25/02/1992,29,H,OTRO,ENTRE 21 Y 30,
486306,31/01/2020,12/08/1976,45,M,OTRO,ENTRE 41 Y 50,
486318,21/02/2020,11/10/1955,66,H,OTRO,MAYORES DE 50,
486335,24/02/2020,18/06/1991,30,H,WS,ENTRE 21 Y 30,
486400,15/01/2020,04/06/1992,29,H,OTRO,ENTRE 21 Y 30,
486436,08/01/2020,04/02/1978,43,H,EMAIL,ENTRE 41 Y 50,
486449,16/02/2020,22/10/1980,41,M,OTRO,ENTRE 41 Y 50,
486457,01/03/2020,04/07/1975,46,H,WS,ENTRE 41 Y 50,
486481,19/02/2020,17/11/1985,36,H,WS,ENTRE 31 Y 40,
486524,05/02/2020,11/12/1982,39,M,AMI,ENTRE 31 Y 40,
486591,01/03/2020,24/10/1989,32,H,EMAIL,ENTRE 31 Y 40,
486596,29/02/2020,08/11/1971,50,M,OTRO,ENTRE 41 Y 50,
486601,25/02/2020,14/09/2002,19,H,OTRO,MENORES DE 21,
486636,13/01/2020,03/12/1988,33,H,FBIG,ENTRE 31 Y 40,
486651,12/03/2020,18/11/1988,33,H,OTRO,ENTRE 31 Y 40,
486660,06/02/2020,09/09/1975,46,H,OTRO,ENTRE 41 Y 50,
486689,07/01/2020,17/11/1999,22,H,OTRO,ENTRE 21 Y 30,
486732,13/01/2020,01/08/1984,37,H,FBIG,ENTRE 31 Y 40,
486753,10/02/2020,18/02/1992,29,H,EMAIL,ENTRE 21 Y 30,
486760,27/03/2020,23/01/1991,30,H,OTRO,ENTRE 21 Y 30,
486775,21/02/2020,16/07/1999,22,M,EMAIL,ENTRE 21 Y 30,
486782,02/03/2020,20/11/1994,27,H,OTRO,ENTRE 21 Y 30,
486814,22/01/2020,15/02/1995,26,H,FBIG,ENTRE 21 Y 30,
486868,22/01/2020,11/03/1973,48,H,FBIG,ENTRE 41 Y 50,
486918,24/02/2020,27/07/1987,34,H,FBIG,ENTRE 31 Y 40,
486935,04/03/2020,11/06/1982,39,M,OTRO,ENTRE 31 Y 40,
486949,18/02/2020,22/10/1992,29,H,OTRO,ENTRE 21 Y 30,
486966,20/02/2020,18/11/1990,31,H,OTRO,ENTRE 31 Y 40,
487000,28/02/2020,26/06/1981,40,H,EMAIL,ENTRE 31 Y 40,
487013,15/01/2020,13/09/1995,26,H,AMI,ENTRE 21 Y 30,
487016,24/02/2020,05/06/1985,36,N,FBIG,ENTRE 31 Y 40,
487034,15/02/2020,04/02/1988,33,H,REV,ENTRE 31 Y 40,
487052,04/02/2020,29/12/1999,22,H,EMAIL,ENTRE 21 Y 30,
487053,11/01/2020,21/12/1986,35,M,EMAIL,ENTRE 31 Y 40,
487059,10/03/2020,24/08/1982,39,M,WS,ENTRE 31 Y 40,
487138,16/02/2020,15/12/2002,19,H,OTRO,MENORES DE 21,
487191,14/01/2020,12/01/1983,38,M,WS,ENTRE 31 Y 40,
487216,13/01/2020,09/09/1992,29,M,OTRO,ENTRE 21 Y 30,
487222,14/02/2020,26/03/1984,37,N,OTRO,ENTRE 31 Y 40,
487255,28/01/2020,26/12/1999,22,H,OTRO,ENTRE 21 Y 30,
487266,15/01/2020,20/02/1989,32,H,WS,ENTRE 31 Y 40,
487269,25/01/2020,18/01/1991,30,H,OTRO,ENTRE 21 Y 30,
487272,21/02/2020,19/10/1983,38,H,OTRO,ENTRE 31 Y 40,
487282,24/02/2020,08/08/1996,25,H,OTRO,ENTRE 21 Y 30,
487298,14/01/2020,29/08/1988,33,H,OTRO,ENTRE 31 Y 40,
487305,06/01/2020,19/07/1975,46,M,OTRO,ENTRE 41 Y 50,
487339,05/01/2020,08/12/1985,36,M,OTRO,ENTRE 31 Y 40,
487344,30/01/2020,11/10/1982,39,H,OTRO,ENTRE 31 Y 40,
487372,12/02/2020,24/06/1972,49,H,OTRO,ENTRE 41 Y 50,
487397,15/01/2020,04/09/1971,50,H,FBIG,ENTRE 41 Y 50,
487443,12/01/2020,09/02/1976,45,M,WS,ENTRE 41 Y 50,
487464,14/01/2020,18/10/1979,42,H,OTRO,ENTRE 41 Y 50,
487476,07/03/2020,03/08/1992,29,M,FBIG,ENTRE 21 Y 30,
487479,17/02/2020,22/06/1990,31,M,FBIG,ENTRE 31 Y 40,
487499,13/02/2020,10/01/1974,47,M,OTRO,ENTRE 41 Y 50,
487544,03/03/2020,10/10/1981,40,H,EMAIL,ENTRE 31 Y 40,
487581,02/03/2020,05/07/1981,40,M,OTRO,ENTRE 31 Y 40,
487619,12/01/2020,07/01/1979,42,H,WS,ENTRE 41 Y 50,
487620,12/01/2020,19/12/1973,48,M,OTRO,ENTRE 41 Y 50,
487655,18/01/2020,05/09/2001,20,H,FBIG,MENORES DE 21,
487666,07/01/2020,08/12/1954,67,M,EMAIL,MAYORES DE 50,
487676,07/03/2020,02/08/2000,21,M,EMAIL,ENTRE 21 Y 30,
487688,10/02/2020,04/08/1987,34,M,OTRO,ENTRE 31 Y 40,
487689,25/02/2020,17/07/2000,21,H,OTRO,ENTRE 21 Y 30,
487697,16/02/2020,30/04/1947,74,H,FBIG,MAYORES DE 50,
487757,13/01/2020,19/05/1996,25,H,EMAIL,ENTRE 21 Y 30,
487803,26/02/2020,20/10/1994,27,M,OTRO,ENTRE 21 Y 30,
487811,15/02/2020,05/01/1982,39,M,AMI,ENTRE 31 Y 40,
487850,22/01/2020,14/11/1989,32,H,WS,ENTRE 31 Y 40,
487885,15/02/2020,23/10/1971,50,H,OTRO,ENTRE 41 Y 50,
487890,25/01/2020,13/11/1985,36,H,OTRO,ENTRE 31 Y 40,
487902,08/01/2020,24/05/1983,38,H,WS,ENTRE 31 Y 40,
487923,05/03/2020,07/03/1978,43,H,OTRO,ENTRE 41 Y 50,
487979,09/01/2020,02/06/1990,31,H,WS,ENTRE 31 Y 40,
488000,29/02/2020,25/05/1984,37,H,EMAIL,ENTRE 31 Y 40,
488035,27/01/2020,12/05/1989,32,M,EMAIL,ENTRE 31 Y 40,
488037,23/02/2020,02/01/1985,36,H,FBIG,ENTRE 31 Y 40,
488039,15/01/2020,03/08/1987,34,M,OTRO,ENTRE 31 Y 40,
488049,10/01/2020,07/07/2001,20,H,OTRO,MENORES DE 21,
488061,09/01/2020,23/07/1998,23,H,EMAIL,ENTRE 21 Y 30,
488228,08/01/2020,02/02/1972,49,H,OTRO,ENTRE 41 Y 50,
488267,07/01/2020,25/01/1994,27,H,WS,ENTRE 21 Y 30,
488271,20/02/2020,30/01/1967,54,M,OTRO,MAYORES DE 50,
488279,19/02/2020,03/03/1960,61,H,OTRO,MAYORES DE 50,
488287,17/01/2020,18/05/1995,26,M,OTRO,ENTRE 21 Y 30,
488295,15/03/2020,17/09/1972,49,H,OTRO,ENTRE 41 Y 50,
488296,18/02/2020,26/06/1961,60,H,OTRO,MAYORES DE 50,
488311,10/02/2020,07/08/1982,39,H,OTRO,ENTRE 31 Y 40,
488342,06/01/2020,23/11/1976,45,M,REV,ENTRE 41 Y 50,
488343,25/02/2020,23/04/1987,34,H,FBIG,ENTRE 31 Y 40,
488345,18/02/2020,19/08/1987,34,M,FBIG,ENTRE 31 Y 40,
488349,03/02/2020,31/01/1984,37,M,WS,ENTRE 31 Y 40,
488358,22/02/2020,10/01/1957,64,H,WS,MAYORES DE 50,
488389,13/01/2020,23/04/1979,42,H,FBIG,ENTRE 41 Y 50,
488399,24/02/2020,26/07/1988,33,M,FBIG,ENTRE 31 Y 40,
488400,04/03/2020,15/08/2001,20,H,FBIG,MENORES DE 21,
488424,03/02/2020,05/09/1996,25,M,PER,ENTRE 21 Y 30,
488440,15/03/2020,10/04/1976,45,H,OTRO,ENTRE 41 Y 50,
488449,17/02/2020,28/08/1983,38,M,EMAIL,ENTRE 31 Y 40,
488452,09/01/2020,02/04/1993,28,H,FBIG,ENTRE 21 Y 30,
488464,08/01/2020,06/08/1983,38,H,OTRO,ENTRE 31 Y 40,
488478,02/03/2020,06/09/1986,35,H,OTRO,ENTRE 31 Y 40,
488494,05/01/2020,10/11/1985,36,H,OTRO,ENTRE 31 Y 40,
488503,06/01/2020,02/09/1986,35,M,AMI,ENTRE 31 Y 40,
488528,01/02/2020,22/04/1974,47,H,OTRO,ENTRE 41 Y 50,
488538,22/02/2020,15/05/1992,29,H,OTRO,ENTRE 21 Y 30,
488586,03/03/2020,13/08/1991,30,H,OTRO,ENTRE 21 Y 30,
488587,07/01/2020,24/02/1998,23,M,WS,ENTRE 21 Y 30,
488590,15/02/2020,13/06/1984,37,M,OTRO,ENTRE 31 Y 40,
488597,26/02/2020,11/02/1979,42,M,OTRO,ENTRE 41 Y 50,
488641,07/01/2020,18/11/1977,44,H,OTRO,ENTRE 41 Y 50,
488691,19/02/2020,21/06/1989,32,H,OTRO,ENTRE 31 Y 40,
488768,16/02/2020,27/07/1994,27,H,REV,ENTRE 21 Y 30,
488772,03/03/2020,29/04/1946,75,M,OTRO,MAYORES DE 50,
488777,22/01/2020,01/09/1984,37,M,REV,ENTRE 31 Y 40,
488820,02/02/2020,23/04/1995,26,H,FBIG,ENTRE 21 Y 30,
488838,04/03/2020,06/02/1961,60,H,WS,MAYORES DE 50,
488873,12/02/2020,19/06/1977,44,H,FBIG,ENTRE 41 Y 50,
488953,27/02/2020,13/10/1971,50,M,OTRO,ENTRE 41 Y 50,
488960,11/03/2020,08/01/1977,44,M,OTRO,ENTRE 41 Y 50,
488987,28/02/2020,16/06/1976,45,M,REV,ENTRE 41 Y 50,
489016,22/02/2020,13/01/1991,30,M,FBIG,ENTRE 21 Y 30,
489030,01/03/2020,21/07/1994,27,H,OTRO,ENTRE 21 Y 30,
489045,06/01/2020,15/03/1986,35,H,OTRO,ENTRE 31 Y 40,
489051,21/02/2020,23/09/1992,29,H,OTRO,ENTRE 21 Y 30,
489055,06/01/2020,06/05/1988,33,H,OTRO,ENTRE 31 Y 40,
489076,17/02/2020,12/12/1980,41,M,OTRO,ENTRE 41 Y 50,
489081,20/02/2020,12/07/1993,28,M,FBIG,ENTRE 21 Y 30,
489093,30/01/2020,07/09/1972,49,H,OTRO,ENTRE 41 Y 50,
489095,05/01/2020,04/04/1953,68,H,OTRO,MAYORES DE 50,
489108,12/01/2020,02/12/1991,30,H,EMAIL,ENTRE 21 Y 30,
489126,18/02/2020,10/06/2004,17,H,OTRO,MENORES DE 21,
489158,15/01/2020,27/02/2000,21,M,OTRO,ENTRE 21 Y 30,
489196,24/01/2020,28/02/1986,35,M,OTRO,ENTRE 31 Y 40,
489220,02/03/2020,05/06/1996,25,H,OTRO,ENTRE 21 Y 30,
